,timestamp,lat,lon,time,date
89,2019-10-15 17:39:44+00:00,6.94991269,50.93206159,17:39:44,2019-10-15
90,2019-10-15 17:39:44+00:00,6.94924713,50.93538658,17:39:44,2019-10-15
91,2019-10-15 17:39:44+00:00,7.00424372,50.96185486,17:39:44,2019-10-15
92,2019-10-12 13:36:08+00:00,7.00424372,50.96185486,13:36:08,2019-10-12
93,2019-10-12 13:36:08+00:00,6.95043895,50.93951913,13:36:08,2019-10-12
94,2019-10-12 13:36:08+00:00,6.94893341,50.93532046,13:36:08,2019-10-12
95,2019-10-12 13:36:08+00:00,6.97885699,50.93939747,13:36:08,2019-10-12
96,2019-10-28 00:40:54+00:00,7.00424372,50.96185486,00:40:54,2019-10-28
97,2019-10-28 00:40:54+00:00,6.97885699,50.93939747,00:40:54,2019-10-28
98,2019-10-28 00:40:54+00:00,6.95064757,50.93945993,00:40:54,2019-10-28
99,2019-10-28 00:40:54+00:00,6.94893341,50.93532046,00:40:54,2019-10-28
100,2019-10-28 00:40:54+00:00,6.98170106,50.96264772,00:40:54,2019-10-28
101,2019-10-28 00:40:54+00:00,6.95126785,50.97240657,00:40:54,2019-10-28
102,2019-10-28 00:40:54+00:00,6.94893341,50.93532046,00:40:54,2019-10-28
103,2019-10-28 00:40:54+00:00,6.94991269,50.93206159,00:40:54,2019-10-28
104,2019-10-28 00:40:54+00:00,6.95043895,50.93951913,00:40:54,2019-10-28
105,2019-10-28 00:40:54+00:00,6.94991269,50.93206159,00:40:54,2019-10-28
106,2019-10-28 00:40:54+00:00,6.94924713,50.93538658,00:40:54,2019-10-28
107,2019-10-28 00:40:54+00:00,6.92059792,50.94819099,00:40:54,2019-10-28
108,2019-10-17 03:41:54+00:00,6.94893341,50.93532046,03:41:54,2019-10-17
109,2019-10-17 03:41:54+00:00,6.95043895,50.93951913,03:41:54,2019-10-17
110,2019-10-17 03:41:54+00:00,6.97885699,50.93939747,03:41:54,2019-10-17
111,2019-10-17 03:41:54+00:00,6.95064757,50.93945993,03:41:54,2019-10-17
112,2019-10-17 03:41:54+00:00,6.94893341,50.93532046,03:41:54,2019-10-17
113,2019-10-17 03:41:54+00:00,7.00424372,50.96185486,03:41:54,2019-10-17
114,2019-10-17 03:41:54+00:00,6.94991269,50.93206159,03:41:54,2019-10-17
115,2019-10-17 03:41:54+00:00,6.94924713,50.93538658,03:41:54,2019-10-17
116,2019-11-08 22:58:54+00:00,6.95043895,50.93951913,22:58:54,2019-11-08
117,2019-11-08 22:58:54+00:00,6.95126785,50.97240657,22:58:54,2019-11-08
118,2019-11-08 22:58:54+00:00,7.00424372,50.96185486,22:58:54,2019-11-08
119,2019-11-08 22:58:54+00:00,6.98170106,50.96264772,22:58:54,2019-11-08
120,2019-11-08 22:58:54+00:00,6.94893341,50.93532046,22:58:54,2019-11-08
121,2019-11-08 22:58:54+00:00,6.95006596,50.93207043,22:58:54,2019-11-08
122,2019-11-08 22:58:54+00:00,6.97885699,50.93939747,22:58:54,2019-11-08
123,2019-11-08 22:58:54+00:00,6.92059792,50.94819099,22:58:54,2019-11-08
124,2019-09-18 14:06:24+00:00,6.94893341,50.93532046,14:06:24,2019-09-18
125,2019-09-18 14:06:24+00:00,7.00424372,50.96185486,14:06:24,2019-09-18
126,2019-09-18 14:06:24+00:00,6.95164346,50.94883362,14:06:24,2019-09-18
127,2019-09-18 14:06:24+00:00,6.97885699,50.93939747,14:06:24,2019-09-18
128,2019-08-24 16:58:56+00:00,6.95706743,50.92906727,16:58:56,2019-08-24
129,2019-08-24 16:58:56+00:00,7.00424372,50.96185486,16:58:56,2019-08-24
130,2019-08-24 16:58:56+00:00,6.94893341,50.93532046,16:58:56,2019-08-24
131,2019-08-24 16:58:56+00:00,6.97885699,50.93939747,16:58:56,2019-08-24
132,2019-09-23 22:30:59+00:00,6.95164346,50.94883362,22:30:59,2019-09-23
133,2019-09-23 22:30:59+00:00,6.95006596,50.93207043,22:30:59,2019-09-23
134,2019-09-23 22:30:59+00:00,7.00424372,50.96185486,22:30:59,2019-09-23
135,2019-09-23 22:30:59+00:00,6.97885699,50.93939747,22:30:59,2019-09-23
136,2019-09-23 22:30:59+00:00,6.95126785,50.97240657,22:30:59,2019-09-23
137,2019-09-23 22:30:59+00:00,6.94893341,50.93532046,22:30:59,2019-09-23
138,2019-09-23 22:30:59+00:00,7.0120514,50.95722118,22:30:59,2019-09-23
139,2019-09-23 22:30:59+00:00,6.95706743,50.92906727,22:30:59,2019-09-23
140,2019-10-28 21:00:18+00:00,6.94991269,50.93206159,21:00:18,2019-10-28
141,2019-10-28 21:00:18+00:00,7.00424372,50.96185486,21:00:18,2019-10-28
142,2019-10-28 21:00:18+00:00,6.95126785,50.97240657,21:00:18,2019-10-28
143,2019-10-28 21:00:18+00:00,6.92059792,50.94819099,21:00:18,2019-10-28
144,2019-10-28 21:00:18+00:00,6.95043895,50.93951913,21:00:18,2019-10-28
145,2019-10-28 21:00:18+00:00,6.98170106,50.96264772,21:00:18,2019-10-28
146,2019-10-28 21:00:18+00:00,6.94893341,50.93532046,21:00:18,2019-10-28
147,2019-10-28 21:00:18+00:00,6.97885699,50.93939747,21:00:18,2019-10-28
148,2019-09-30 12:15:44+00:00,6.95360208,50.96458038,12:15:44,2019-09-30
149,2019-09-30 12:15:44+00:00,6.94893341,50.93532046,12:15:44,2019-09-30
150,2019-09-30 12:15:44+00:00,7.00424372,50.96185486,12:15:44,2019-09-30
151,2019-09-30 12:15:44+00:00,6.97885699,50.93939747,12:15:44,2019-09-30
152,2019-09-30 12:15:44+00:00,6.95126785,50.97240657,12:15:44,2019-09-30
153,2019-09-30 12:15:44+00:00,6.95164346,50.94883362,12:15:44,2019-09-30
154,2019-08-25 08:13:56+00:00,6.97885699,50.93939747,08:13:56,2019-08-25
155,2019-08-25 08:13:56+00:00,6.94893341,50.93532046,08:13:56,2019-08-25
156,2019-08-25 08:13:56+00:00,7.00424372,50.96185486,08:13:56,2019-08-25
157,2019-08-25 08:13:56+00:00,6.95706743,50.92906727,08:13:56,2019-08-25
158,2019-08-27 10:54:41+00:00,6.94893341,50.93532046,10:54:41,2019-08-27
159,2019-08-27 10:54:41+00:00,6.95706743,50.92906727,10:54:41,2019-08-27
160,2019-08-27 10:54:41+00:00,7.00424372,50.96185486,10:54:41,2019-08-27
161,2019-08-27 10:54:41+00:00,6.97885699,50.93939747,10:54:41,2019-08-27
162,2019-10-28 17:38:49+00:00,6.95043895,50.93951913,17:38:49,2019-10-28
163,2019-10-28 17:38:49+00:00,6.98170106,50.96264772,17:38:49,2019-10-28
164,2019-10-28 17:38:49+00:00,6.92059792,50.94819099,17:38:49,2019-10-28
165,2019-10-28 17:38:49+00:00,6.95714622,50.92938322,17:38:49,2019-10-28
166,2019-10-28 17:38:49+00:00,6.94991269,50.93206159,17:38:49,2019-10-28
167,2019-10-28 17:38:49+00:00,7.00424372,50.96185486,17:38:49,2019-10-28
168,2019-10-28 17:38:49+00:00,6.95126785,50.97240657,17:38:49,2019-10-28
169,2019-10-28 17:38:49+00:00,6.94893341,50.93532046,17:38:49,2019-10-28
170,2019-10-28 17:38:49+00:00,6.97885699,50.93939747,17:38:49,2019-10-28
171,2019-09-04 02:41:39+00:00,6.9388346,50.93613007,02:41:39,2019-09-04
172,2019-09-04 02:41:39+00:00,7.00424372,50.96185486,02:41:39,2019-09-04
173,2019-09-04 02:41:39+00:00,6.95706743,50.92906727,02:41:39,2019-09-04
174,2019-09-04 02:41:39+00:00,6.97885699,50.93939747,02:41:39,2019-09-04
175,2019-09-04 02:41:39+00:00,6.94991269,50.93206159,02:41:39,2019-09-04
176,2019-09-04 02:41:39+00:00,6.94893341,50.93532046,02:41:39,2019-09-04
177,2019-11-20 16:07:24+00:00,6.95126785,50.97240657,16:07:24,2019-11-20
178,2019-11-20 16:07:24+00:00,7.00527137,50.96155955,16:07:24,2019-11-20
179,2019-11-20 16:07:24+00:00,6.95935863,50.95082588,16:07:24,2019-11-20
180,2019-11-20 16:07:24+00:00,6.95043895,50.93951913,16:07:24,2019-11-20
181,2019-11-20 16:07:24+00:00,6.98170106,50.96264772,16:07:24,2019-11-20
182,2019-11-20 16:07:24+00:00,6.95006596,50.93207043,16:07:24,2019-11-20
183,2019-11-20 16:07:24+00:00,6.94893341,50.93532046,16:07:24,2019-11-20
184,2019-11-20 16:07:24+00:00,6.95905966,50.95077583,16:07:24,2019-11-20
185,2019-11-20 16:07:24+00:00,6.9388346,50.93613007,16:07:24,2019-11-20
186,2019-11-19 00:29:34+00:00,6.95043895,50.93951913,00:29:34,2019-11-19
187,2019-11-19 00:29:34+00:00,6.98170106,50.96264772,00:29:34,2019-11-19
188,2019-11-19 00:29:34+00:00,6.94893341,50.93532046,00:29:34,2019-11-19
189,2019-11-19 00:29:34+00:00,7.00527137,50.96155955,00:29:34,2019-11-19
190,2019-11-19 00:29:34+00:00,6.95126785,50.97240657,00:29:34,2019-11-19
191,2019-11-19 00:29:34+00:00,6.95905966,50.95077583,00:29:34,2019-11-19
192,2019-11-19 00:29:34+00:00,6.93367404,50.94326967,00:29:34,2019-11-19
193,2019-11-19 00:29:34+00:00,6.9388346,50.93613007,00:29:34,2019-11-19
194,2019-10-13 16:16:59+00:00,6.95043895,50.93951913,16:16:59,2019-10-13
195,2019-10-13 16:16:59+00:00,6.94893341,50.93532046,16:16:59,2019-10-13
196,2019-10-13 16:16:59+00:00,6.97885699,50.93939747,16:16:59,2019-10-13
197,2019-10-13 16:16:59+00:00,7.00424372,50.96185486,16:16:59,2019-10-13
198,2019-11-14 03:20:59+00:00,6.98170106,50.96264772,03:20:59,2019-11-14
199,2019-11-14 03:20:59+00:00,6.95043895,50.93951913,03:20:59,2019-11-14
200,2019-11-14 03:20:59+00:00,6.92059792,50.94819099,03:20:59,2019-11-14
201,2019-11-14 03:20:59+00:00,6.94893341,50.93532046,03:20:59,2019-11-14
202,2019-11-14 03:20:59+00:00,6.95126785,50.97240657,03:20:59,2019-11-14
203,2019-11-14 07:43:29+00:00,6.98170106,50.96264772,07:43:29,2019-11-14
204,2019-11-14 07:43:29+00:00,6.94893341,50.93532046,07:43:29,2019-11-14
205,2019-11-14 07:43:29+00:00,6.95126785,50.97240657,07:43:29,2019-11-14
